Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
10977,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,5870,5970,5920,06 Apr 2022
10978,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,5900,6000,5950,04 Apr 2022
10979,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,5925,6010,5970,03 Apr 2022
10980,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,5900,6010,5950,02 Apr 2022
10981,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,5900,6000,5930,01 Apr 2022
10982,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,5880,5980,5930,31 Mar 2022
10983,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,5900,6000,5920,30 Mar 2022
10984,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,5850,5950,5900,28 Mar 2022
10985,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,5850,5950,5885,27 Mar 2022
10986,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,5770,5870,5815,26 Mar 2022
10987,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,5700,5800,5760,25 Mar 2022
10988,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,5700,5800,5750,24 Mar 2022
10989,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,5700,5800,5760,23 Mar 2022
10990,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,5700,5800,5750,21 Mar 2022
10991,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,5850,5950,5890,20 Mar 2022
10992,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,5850,5950,5900,16 Mar 2022
10993,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,5880,5980,5920,14 Mar 2022
10994,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,5900,6000,5940,13 Mar 2022
10995,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,5900,6000,5960,12 Mar 2022
10996,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,5950,6050,6000,10 Mar 2022
10997,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6000,6100,6050,09 Mar 2022
10998,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6070,6170,6110,07 Mar 2022
10999,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6100,6200,6140,05 Mar 2022
11000,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6100,6200,6170,04 Mar 2022
11001,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6150,6250,6180,03 Mar 2022
11002,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6120,6220,6170,02 Mar 2022
11003,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6150,6250,6180,28 Feb 2022
11004,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6120,6220,6170,27 Feb 2022
11005,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6100,6200,6160,26 Feb 2022
11006,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6100,6200,6140,25 Feb 2022
11007,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6100,6200,6130,24 Feb 2022
11008,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6100,6200,6150,23 Feb 2022
11009,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6150,6250,6180,21 Feb 2022
11010,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6150,6250,6190,19 Feb 2022
11011,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6150,6250,6200,18 Feb 2022
11012,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6170,6260,6215,17 Feb 2022
11013,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6185,6265,6225,16 Feb 2022
11014,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6200,6300,6240,14 Feb 2022
11015,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6200,6300,6235,13 Feb 2022
11016,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6215,6300,6260,12 Feb 2022
11017,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6260,6340,6300,10 Feb 2022
11018,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6240,6335,6280,09 Feb 2022
11019,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6200,6300,6265,07 Feb 2022
11020,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6215,6300,6260,06 Feb 2022
11021,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6220,6310,6270,05 Feb 2022
11022,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6200,6300,6270,04 Feb 2022
11023,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6250,6350,6280,03 Feb 2022
11024,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6250,6350,6280,31 Jan 2022
11025,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6270,6370,6320,30 Jan 2022
11026,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6270,6370,6310,29 Jan 2022
11027,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6300,6400,6325,28 Jan 2022
11028,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6300,6400,6340,27 Jan 2022
11029,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6300,6400,6340,24 Jan 2022
11030,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6200,6300,6235,23 Jan 2022
11031,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6180,6280,6230,22 Jan 2022
11032,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6200,6300,6240,21 Jan 2022
11033,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6200,6300,6250,20 Jan 2022
11034,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6200,6300,6260,19 Jan 2022
11035,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6200,6300,6260,13 Jan 2022
11036,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6210,6300,6265,10 Jan 2022
11037,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6220,6300,6270,09 Jan 2022
11038,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6200,6300,6250,06 Jan 2022
11039,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6200,6300,6240,05 Jan 2022
11040,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6180,6270,6230,03 Jan 2022
11041,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6180,6260,6220,02 Jan 2022
11042,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6170,6270,6215,01 Jan 2022
11043,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6170,6260,6210,31 Dec 2021
11044,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6150,6250,6200,30 Dec 2021
11045,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6150,6250,6190,29 Dec 2021
11046,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6160,6260,6210,27 Dec 2021
11047,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6200,6300,6270,26 Dec 2021
11048,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6240,6320,6275,25 Dec 2021
11049,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6230,6300,6270,24 Dec 2021
11050,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6200,6300,6265,23 Dec 2021
11051,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6220,6300,6260,22 Dec 2021
11052,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6200,6340,6240,19 Dec 2021
11053,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6190,6270,6230,18 Dec 2021
11054,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6170,6250,6210,17 Dec 2021
11055,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6440,6520,6485,16 Dec 2021
11056,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6100,6185,6150,15 Dec 2021
11057,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6130,6220,6170,13 Dec 2021
11058,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6100,6200,6160,10 Dec 2021
11059,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6100,6200,6140,09 Dec 2021
11060,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6070,6150,6110,08 Dec 2021
11061,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6085,6160,6130,06 Dec 2021
11062,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6120,6210,6165,05 Dec 2021
11063,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6120,6200,6160,04 Dec 2021
11064,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6140,6220,6170,03 Dec 2021
11065,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6140,6230,6180,29 Nov 2021
11066,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6160,6240,6200,27 Nov 2021
11067,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6170,6260,6210,26 Nov 2021
11068,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6190,6260,6230,25 Nov 2021
11069,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6215,6300,6250,24 Nov 2021
11070,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6240,6320,6285,22 Nov 2021
11071,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6230,6300,6265,21 Nov 2021
11072,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6215,6290,6250,20 Nov 2021
11073,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6235,6325,6280,19 Nov 2021
11074,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6230,6300,6260,18 Nov 2021
11075,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6250,6330,6295,17 Nov 2021
11076,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6260,6340,6300,15 Nov 2021
11077,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6270,6350,6310,14 Nov 2021
11078,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6230,6310,6285,12 Nov 2021
11079,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6170,6250,6210,11 Nov 2021
11080,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6140,6240,6190,10 Nov 2021
11081,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6150,6220,6180,08 Nov 2021
11082,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6140,6220,6175,07 Nov 2021
11083,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6120,6200,6160,06 Nov 2021
11084,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6100,6200,6170,03 Nov 2021
11085,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6260,6345,6300,31 Oct 2021
11086,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6320,6400,6350,29 Oct 2021
11087,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6300,6390,6360,28 Oct 2021
11088,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6310,6395,6350,27 Oct 2021
11089,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6300,6385,6340,25 Oct 2021
11090,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6300,6375,6335,24 Oct 2021
11091,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6290,6360,6330,23 Oct 2021
11092,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6290,6360,6325,22 Oct 2021
11093,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6200,6285,6240,21 Oct 2021
11094,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6050,6130,6090,20 Oct 2021
11095,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6070,6140,6105,18 Oct 2021
11096,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6100,6175,6125,17 Oct 2021
11097,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6220,6290,6260,16 Oct 2021
11098,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6240,6315,6275,14 Oct 2021
11099,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6250,6330,6285,13 Oct 2021
11100,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6285,6360,6330,11 Oct 2021
11101,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6320,6390,6360,10 Oct 2021
11102,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6340,6420,6380,09 Oct 2021
11103,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6370,6450,6405,08 Oct 2021
11104,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6415,6485,6460,06 Oct 2021
11105,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6440,6520,6490,04 Oct 2021
11106,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6465,6560,6510,01 Oct 2021
11107,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6480,6550,6510,29 Sep 2021
11108,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6510,6590,6550,27 Sep 2021
11109,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6440,6530,6485,25 Sep 2021
11110,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6325,6400,6360,24 Sep 2021
11111,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6250,6330,6295,23 Sep 2021
11112,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6240,6320,6290,22 Sep 2021
11113,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6240,6310,6275,20 Sep 2021
11114,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6220,6290,6250,19 Sep 2021
11115,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6200,6290,6240,18 Sep 2021
11116,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6220,6290,6260,17 Sep 2021
11117,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6210,6290,6250,16 Sep 2021
11118,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6220,6290,6260,15 Sep 2021
11119,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6240,6300,6270,13 Sep 2021
11120,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6240,6310,6275,12 Sep 2021
11121,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6240,6330,6285,09 Sep 2021
11122,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6220,6300,6260,08 Sep 2021
11123,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6220,6285,6250,06 Sep 2021
11124,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6210,6290,6260,05 Sep 2021
11125,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6235,6315,6270,04 Sep 2021
11126,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6250,6330,6290,03 Sep 2021
11127,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6275,6350,6310,02 Sep 2021
11128,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6200,6285,6240,01 Sep 2021
11129,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6180,6250,6225,29 Aug 2021
11130,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6180,6250,6210,28 Aug 2021
11131,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6035,6150,6080,27 Aug 2021
11132,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,5970,6050,6015,26 Aug 2021
11133,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,5915,5990,5960,25 Aug 2021
11134,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,5950,6020,5980,21 Aug 2021
11135,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,5970,6040,6000,19 Aug 2021
11136,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,5980,6060,6020,18 Aug 2021
11137,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,5980,6050,6015,16 Aug 2021
11138,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6000,6085,6030,15 Aug 2021
11139,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6000,6085,6030,14 Aug 2021
11140,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6000,6100,6040,13 Aug 2021
11141,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6020,6100,6065,12 Aug 2021
11142,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6060,6150,6100,09 Aug 2021
11143,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6100,6185,6140,06 Aug 2021
11144,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6170,6250,6210,04 Aug 2021
11145,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6160,6250,6200,02 Aug 2021
11146,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,5980,6050,6020,30 Jul 2021
11147,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6010,6090,6050,28 Jul 2021
11148,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6040,6135,6090,26 Jul 2021
11149,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6100,6185,6130,23 Jul 2021
11150,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6100,6200,6150,22 Jul 2021
11151,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6140,6200,6170,21 Jul 2021
11152,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6150,6230,6180,19 Jul 2021
11153,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6160,6240,6190,15 Jul 2021
11154,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6180,6280,6230,14 Jul 2021
11155,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6175,6250,6215,09 Jul 2021
11156,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6190,6250,6225,08 Jul 2021
11157,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6200,6285,6240,07 Jul 2021
11158,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6190,6260,6230,05 Jul 2021
11159,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6180,6250,6220,02 Jul 2021
11160,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6200,6285,6240,01 Jul 2021
11161,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,3290,6385,6340,25 Jun 2021
11162,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6320,6400,6360,23 Jun 2021
11163,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6300,6400,6350,21 Jun 2021
11164,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6360,6450,6410,18 Jun 2021
11165,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6370,6450,6400,17 Jun 2021
11166,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6380,6450,6420,16 Jun 2021
11167,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6370,6450,6410,14 Jun 2021
11168,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6335,6430,6385,11 Jun 2021
11169,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6310,6390,6360,10 Jun 2021
11170,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6315,6400,6350,09 Jun 2021
11171,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6270,6350,6310,07 Jun 2021
11172,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6240,6330,6280,04 Jun 2021
11173,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6180,6260,6220,03 Jun 2021
11174,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6170,6240,6200,02 Jun 2021
11175,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6180,6260,6220,31 May 2021
11176,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6200,6280,6240,30 May 2021
11177,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6200,6280,6250,29 May 2021
11178,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6220,6300,6260,28 May 2021
11179,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6330,6420,6380,27 May 2021
11180,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6340,6550,6480,24 May 2021
11181,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6370,6450,6420,21 May 2021
11182,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6380,6460,6430,20 May 2021
11183,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6400,6480,6440,19 May 2021
11184,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6420,6500,6460,15 May 2021
11185,Mahoba,Mahoba,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,6450,6530,6490,12 May 2021
11186,Mathura,Mathura,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,7650,8000,7860,18 Aug 2023
11187,Mathura,Mathura,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,7600,7950,7820,17 Aug 2023
